"last_name, first_name","player_id","year","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Gibson, Kyle",502043,2023,"BAL","SI","Sinker",0.2,1,794,26.1,251,0.289,0.459,0.371,11.3,15.5,18.9,0.292,0.472,0.373,54.9
"Alcantara, Sandy",645261,2023,"MIA","SI","Sinker",1.7,14,790,29,251,0.237,0.366,0.308,12.7,12.4,18.6,0.293,0.47,0.365,39.2
"Webb, Logan",657277,2023,"SF","SI","Sinker",0.1,1,1068,33.6,248,0.313,0.481,0.376,10.9,15.3,21.2,0.311,0.502,0.368,52.3
"Eflin, Zach",621107,2023,"TB","SI","Sinker",1.4,12,823,31.9,246,0.259,0.315,0.295,13.2,25.2,26.2,0.24,0.343,0.273,38.6
"Smyly, Drew",592767,2023,"CHC","SI","Sinker",-1.1,-11,933,38.9,246,0.314,0.6,0.426,17.3,15,15.9,0.297,0.524,0.389,44.6
"Garrett, Braxton",666129,2023,"MIA","SI","Sinker",0.7,6,786,31.7,234,0.256,0.377,0.31,10.7,21.4,24,0.265,0.394,0.313,48.8
"Matz, Steven",571927,2023,"STL","SI","Sinker",0.7,8,1046,56.1,230,0.24,0.397,0.323,24.7,23,16.1,0.226,0.354,0.296,40.8
"Bird, Jake",656234,2023,"COL","SI","Sinker",-0.3,-2,827,59.5,222,0.32,0.402,0.362,13.5,9,14.4,0.306,0.426,0.362,47.5
"Foley, Jason",671345,2023,"DET","SI","Sinker",2.7,20,721,68.9,208,0.237,0.323,0.287,15,21.6,22.4,0.254,0.365,0.285,42.9
"Freeland, Kyle",607536,2023,"COL","SI","Sinker",-1.4,-10,682,28.3,206,0.349,0.529,0.423,9.5,7.3,11.6,0.343,0.592,0.42,51.7
"Blach, Ty",621389,2023,"COL","SI","Sinker",-0.9,-6,695,55,202,0.322,0.561,0.407,10.5,15.8,17.9,0.335,0.579,0.415,46.7
"Keller, Mitch",656605,2023,"PIT","SI","Sinker",1.5,11,710,22.8,199,0.258,0.346,0.309,10.5,18.1,26.1,0.236,0.341,0.285,35.1
"Kirby, George",669923,2023,"SEA","SI","Sinker",0.7,4,609,21.6,197,0.261,0.383,0.303,13.1,18.3,17.5,0.288,0.415,0.32,40.5
"Chirinos, Yonny",630023,2023,"ATL","SI","Sinker",-0.6,-4,633,47.2,194,0.297,0.491,0.373,11,8.2,13,0.316,0.514,0.386,50.9
"Holmes, Clay",605280,2023,"NYY","SI","Sinker",0,0,712,69.5,193,0.26,0.343,0.328,17.4,15.5,18,0.248,0.337,0.305,45
"Suárez, Ranger",624133,2023,"PHI","SI","Sinker",0,0,567,28,188,0.289,0.409,0.365,10.4,18.6,26.3,0.27,0.367,0.332,39.1
"Schmidt, Clarke",657376,2023,"NYY","SI","Sinker",-0.2,-2,653,24.1,187,0.288,0.447,0.361,11.7,11.2,15.7,0.308,0.492,0.374,52
"Hendricks, Kyle",543294,2023,"CHC","SI","Sinker",0.1,1,736,34.9,187,0.318,0.46,0.352,8,6.4,9.5,0.327,0.489,0.364,39.5
"Quantrill, Cal",615698,2023,"CLE","SI","Sinker",-0.2,-1,711,41.6,186,0.277,0.428,0.364,16.9,12.4,12.8,0.307,0.535,0.402,41.7
"Hicks, Jordan",663855,2023,"TOR","SI","Sinker",1.6,11,715,64.2,184,0.261,0.357,0.331,18,16.3,24.2,0.239,0.337,0.311,34.9
"Sánchez, Cristopher",650911,2023,"PHI","SI","Sinker",1,7,675,46.2,183,0.297,0.523,0.381,10.7,11.5,15.8,0.311,0.506,0.366,51.3
"Irvin, Jake",663623,2023,"WSH","SI","Sinker",-0.9,-5,616,28.7,182,0.348,0.525,0.414,9.6,10.4,14.4,0.337,0.527,0.406,46.9
"Rea, Colin",607067,2023,"MIL","SI","Sinker",0.3,2,602,29.9,182,0.253,0.42,0.337,13.6,15.4,15.5,0.287,0.442,0.347,45.3
"Castillo, Luis",622491,2023,"SEA","SI","Sinker",1.2,7,574,17.9,177,0.239,0.337,0.294,13.6,15.8,19.7,0.299,0.436,0.344,47.8
"Walker, Taijuan",592836,2023,"PHI","SI","Sinker",0.8,5,660,23.3,175,0.273,0.429,0.352,10,16.6,22.3,0.28,0.453,0.356,41.3
"Wood, Alex",622072,2023,"SF","SI","Sinker",0.2,2,762,44.6,173,0.234,0.433,0.355,24.2,22.5,17,0.218,0.377,0.331,41.3
"Hoeing, Bryan",663773,2023,"MIA","SI","Sinker",-0.9,-5,591,52.5,169,0.275,0.55,0.396,16.4,16,22.1,0.281,0.513,0.377,49.2
"Nola, Aaron",605400,2023,"PHI","SI","Sinker",-0.4,-2,580,18.8,168,0.279,0.416,0.342,10.6,21.4,22,0.285,0.434,0.331,45.5
"Alexander, Scott",518397,2023,"SF","SI","Sinker",1.1,6,525,75.6,166,0.306,0.389,0.337,15.3,9.6,13.9,0.277,0.387,0.307,34.8
"Hader, Josh",623352,2023,"SD","SI","Sinker",1.5,12,765,73.4,165,0.19,0.27,0.282,27.9,29.1,19.3,0.184,0.264,0.276,26.7
"Bradish, Kyle",680694,2023,"BAL","SI","Sinker",1.1,6,568,21.5,160,0.234,0.369,0.322,15.1,19.4,23.5,0.248,0.369,0.314,41.4
"Lawrence, Justin",664875,2023,"COL","SI","Sinker",-1.1,-7,607,51.3,159,0.333,0.488,0.422,11.5,9.4,18.8,0.293,0.42,0.38,49.2
"Assad, Javier",665871,2023,"CHC","SI","Sinker",2.4,13,522,30.5,159,0.214,0.324,0.266,14.7,23.3,30.6,0.272,0.407,0.321,47.3
"Mayza, Tim",641835,2023,"TOR","SI","Sinker",2.2,13,619,76.5,159,0.26,0.349,0.299,21.7,23.3,25,0.251,0.346,0.29,38.2
"Wheeler, Zack",554430,2023,"PHI","SI","Sinker",1,6,571,18.1,155,0.252,0.308,0.282,19.2,18.1,19.2,0.245,0.292,0.271,28.7
"Wainwright, Adam",425794,2023,"STL","SI","Sinker",-4,-23,561,31.4,154,0.394,0.746,0.499,9.3,14.3,18.2,0.339,0.636,0.432,49.2
"Rogers, Tyler",643511,2023,"SF","SI","Sinker",1.3,7,575,51.2,154,0.284,0.397,0.323,11.4,9.7,11.4,0.277,0.355,0.301,33.3
"Cano, Yennier",666974,2023,"BAL","SI","Sinker",3,17,562,55.3,151,0.237,0.345,0.289,13.2,11.3,16.3,0.256,0.342,0.296,43.9
"Houck, Tanner",656557,2023,"BOS","SI","Sinker",0,0,516,29.7,151,0.304,0.504,0.393,19,13.9,20.4,0.267,0.426,0.335,51.3
"Topa, Justin",623437,2023,"SEA","SI","Sinker",2.2,10,467,44.6,148,0.263,0.321,0.287,12.2,19.6,22.3,0.263,0.346,0.297,41.3
"Cuas, Jose",621016,2023,"CHC","SI","Sinker",0.9,5,575,48.9,147,0.298,0.379,0.366,17,12.2,16.4,0.306,0.464,0.387,42.5
"García, Luis",472610,2023,"SD","SI","Sinker",-0.1,0,447,44.3,147,0.326,0.434,0.39,14.6,8.2,16.2,0.314,0.431,0.365,42.4
"Martínez, Adrián",661309,2023,"OAK","SI","Sinker",0,0,558,59.2,147,0.271,0.419,0.332,13.9,17.7,16.5,0.281,0.458,0.354,36.8
"Hudson, Dakota",641712,2023,"STL","SI","Sinker",0.5,2,495,37.6,146,0.303,0.523,0.385,7.2,1.4,3,0.321,0.557,0.402,51.5
"Abreu, Albert",656061,2023,"NYY","SI","Sinker",-1.1,-6,567,54.3,146,0.294,0.471,0.412,20.1,21.2,23.7,0.245,0.404,0.355,48.9
"Thompson, Mason",666168,2023,"WSH","SI","Sinker",-2.1,-10,509,56.9,146,0.369,0.541,0.433,12.1,11,17.6,0.304,0.479,0.392,41.3
"King, Michael",650633,2023,"NYY","SI","Sinker",0.7,4,563,33.5,145,0.273,0.398,0.348,15.7,26.2,33,0.264,0.445,0.338,41.9
"Whitlock, Garrett",676477,2023,"BOS","SI","Sinker",-0.4,-2,627,52.5,143,0.326,0.538,0.397,18.4,16.1,12.8,0.317,0.558,0.389,45.5
"Manoah, Alek",666201,2023,"TOR","SI","Sinker",0.3,1,476,28.2,143,0.25,0.379,0.359,12.9,15.4,15.4,0.286,0.461,0.388,45.7
"Bernardino, Brennan",657514,2023,"BOS","SI","Sinker",2.5,12,483,55.8,143,0.252,0.362,0.321,18.5,24.5,29.4,0.265,0.404,0.331,38
"Holderman, Colin",670059,2023,"PIT","SI","Sinker",0.3,2,466,50.1,139,0.298,0.395,0.336,15.9,13.7,17,0.282,0.445,0.347,44.9
"Lugo, Seth",607625,2023,"SD","SI","Sinker",2.2,10,472,19.9,138,0.208,0.36,0.294,8.9,19.6,21.4,0.224,0.377,0.296,36.7
"Winckowski, Josh",670174,2023,"BOS","SI","Sinker",-0.9,-5,518,37.5,135,0.355,0.587,0.448,18,12.6,17.9,0.295,0.495,0.373,53.8
"Kelly, Kevin",687330,2023,"TB","SI","Sinker",2,10,510,47.8,134,0.192,0.267,0.299,17.3,17.2,20,0.243,0.334,0.294,41.2
"Teheran, Julio",527054,2023,"MIL","SI","Sinker",0.7,3,418,38.7,133,0.285,0.472,0.358,12.1,11.3,13.2,0.3,0.501,0.363,50
"Gray, Sonny",543243,2023,"MIN","SI","Sinker",1,4,443,15.7,130,0.275,0.413,0.369,17.7,19.2,18.4,0.279,0.448,0.372,42.9
"Brito, Jhony",666745,2023,"NYY","SI","Sinker",0.9,4,474,32.8,130,0.282,0.436,0.341,15.3,8.5,12.6,0.297,0.452,0.355,39.3
"Peguero, Elvis",665625,2023,"MIL","SI","Sinker",2.2,10,448,49.1,129,0.234,0.315,0.311,20.2,13.2,22.4,0.257,0.363,0.327,40.4
"Lynn, Lance",458681,2023,"LAD","SI","Sinker",-0.7,-3,401,12.7,129,0.245,0.4,0.352,18,11.6,19.7,0.29,0.46,0.378,41.1
"DeSclafani, Anthony",543101,2023,"SF","SI","Sinker",-1,-4,428,27.6,129,0.283,0.5,0.366,11.8,21.7,21.1,0.302,0.532,0.376,53.3
"Blackburn, Paul",621112,2023,"OAK","SI","Sinker",-0.2,-1,450,24,128,0.306,0.435,0.382,15,28.9,25.7,0.224,0.332,0.304,47.2
"Ramírez, Yohan",670990,2023,"CWS","SI","Sinker",-0.5,-2,502,70.3,127,0.288,0.385,0.389,15.5,10.2,11.4,0.259,0.359,0.344,36.3
"Davies, Zach",605200,2023,"AZ","SI","Sinker",-1.9,-9,487,32.5,123,0.381,0.552,0.449,9.6,9.8,12.9,0.347,0.518,0.416,43.6
"Graterol, Brusdar",660813,2023,"LAD","SI","Sinker",3.2,13,405,43.6,122,0.224,0.284,0.266,9.9,18,23.7,0.229,0.286,0.248,30.9
"Walker, Ryan",676254,2023,"SF","SI","Sinker",0.7,4,535,49.6,121,0.279,0.356,0.333,17.5,22.3,21.1,0.232,0.307,0.287,23.8
"Santos, Gregory",666619,2023,"CWS","SI","Sinker",-1.8,-8,458,43.7,120,0.343,0.481,0.403,21.1,15,16.5,0.289,0.372,0.328,37.8
"Lyles, Jordan",543475,2023,"KC","SI","Sinker",-1,-4,369,13.1,120,0.248,0.457,0.349,15.8,16.7,21.1,0.274,0.469,0.362,41.2
"Kelly, Merrill",518876,2023,"AZ","SI","Sinker",0.7,2,338,12.1,120,0.261,0.378,0.31,16.3,20,25.5,0.291,0.442,0.343,48.9
"Kremer, Dean",665152,2023,"BAL","SI","Sinker",1.3,6,425,14.5,118,0.269,0.38,0.317,8.1,12.7,19.7,0.307,0.456,0.359,40.9
"Peterson, David",656849,2023,"NYM","SI","Sinker",0.9,5,497,25.3,118,0.314,0.486,0.399,16.5,11.9,20.9,0.303,0.449,0.363,47.3
"Graveman, Kendall",608665,2023,"HOU","SI","Sinker",0.7,3,438,39.3,118,0.26,0.5,0.386,16.8,8.5,12.7,0.309,0.492,0.397,36.7
"Wilson, Bryse",669060,2023,"MIL","SI","Sinker",0.1,0,403,34.9,117,0.31,0.5,0.398,12.8,17.1,22,0.28,0.445,0.353,42.2
"Gray, Josiah",680686,2023,"WSH","SI","Sinker",-0.5,-3,483,17.2,116,0.313,0.385,0.383,13.8,11.2,10.7,0.317,0.483,0.403,38.6
"Ortiz, Luis L.",682847,2023,"PIT","SI","Sinker",2,8,414,28.3,116,0.294,0.343,0.326,13.5,4.3,15.6,0.322,0.479,0.377,51.5
"Bummer, Aaron",607481,2023,"CWS","SI","Sinker",-0.8,-4,493,44.9,115,0.323,0.452,0.403,16.1,9.6,12.6,0.297,0.397,0.372,54.2
"Woodford, Jake",663765,2023,"STL","SI","Sinker",-0.3,-1,456,50.2,114,0.299,0.536,0.401,11,12.3,13.9,0.305,0.511,0.394,47.1
"Ottavino, Adam",493603,2023,"NYM","SI","Sinker",0.7,3,386,37.7,111,0.242,0.374,0.343,16.6,21.6,20.9,0.227,0.366,0.332,50.7
"Loup, Aaron",571901,2023,"LAA","SI","Sinker",-0.8,-4,452,54,110,0.361,0.505,0.427,12.8,16.4,15.3,0.274,0.467,0.359,43
"Martinez, Nick",607259,2023,"SD","SI","Sinker",0.6,2,393,22.4,108,0.293,0.333,0.306,8.8,10.2,11.6,0.31,0.414,0.338,30
"Floro, Dylan",571670,2023,"MIN","SI","Sinker",0,0,306,31.8,108,0.344,0.396,0.377,8.7,21.3,25,0.253,0.31,0.294,45.2
"Llovera, Mauricio",661440,2023,"BOS","SI","Sinker",0.3,1,392,63.1,108,0.245,0.287,0.314,11.2,16.7,15.8,0.26,0.371,0.321,46.8
"Lively, Ben",594902,2023,"CIN","SI","Sinker",1,3,303,21.9,108,0.257,0.416,0.316,15.3,29.6,27.6,0.221,0.356,0.275,34.8
"Castro, Miguel",612434,2023,"AZ","SI","Sinker",0.1,0,428,42.5,107,0.256,0.411,0.349,15.6,12.1,19.7,0.273,0.407,0.353,33.3
"Soto, Gregory",642397,2023,"PHI","SI","Sinker",1.6,7,418,43.3,107,0.209,0.275,0.295,21.9,15,20,0.223,0.305,0.291,31.6
"Quintana, Jose",500779,2023,"NYM","SI","Sinker",2.9,12,397,32.3,106,0.196,0.25,0.264,13.5,16,16.8,0.246,0.386,0.322,42.1
"Woo, Bryan",693433,2023,"SEA","SI","Sinker",1.1,4,369,25.5,106,0.213,0.372,0.314,20.8,16,16.2,0.234,0.34,0.294,28.2
"Syndergaard, Noah",592789,2023,"CLE","SI","Sinker",-1.6,-6,366,26,105,0.363,0.593,0.435,13.8,8.6,15,0.328,0.527,0.407,46.4
"Erceg, Lucas",668674,2023,"OAK","SI","Sinker",0.1,0,319,30.3,104,0.28,0.354,0.369,28.9,15.4,25.4,0.206,0.266,0.305,26.9
"Miller, Bobby",676272,2023,"LAD","SI","Sinker",1.6,6,376,19.2,104,0.258,0.382,0.34,18.3,12.5,18.6,0.271,0.404,0.345,40.3
"Speier, Gabe",642100,2023,"SEA","SI","Sinker",1,3,358,45.8,104,0.296,0.439,0.34,18.6,14.4,20.5,0.278,0.414,0.319,37.3
"Civale, Aaron",650644,2023,"TB","SI","Sinker",1.8,7,372,18.5,104,0.202,0.292,0.284,14.4,19.2,17.9,0.234,0.322,0.305,34.8
"Toussaint, Touki",657053,2023,"CWS","SI","Sinker",-0.1,0,422,26.5,103,0.313,0.425,0.389,9.4,7.8,12.3,0.289,0.464,0.383,32.5
"Lucchesi, Joey",664192,2023,"NYM","SI","Sinker",1.2,4,355,51,102,0.293,0.478,0.367,15.1,11.8,18.8,0.308,0.565,0.401,43.8
"Marte, Yunior",628708,2023,"PHI","SI","Sinker",-2.2,-7,345,49.3,100,0.341,0.412,0.393,16.1,13,15.5,0.275,0.353,0.332,24.7
"Chafin, Andrew",605177,2023,"MIL","SI","Sinker",-0.4,-2,405,44,99,0.284,0.489,0.407,19.6,12.1,20.7,0.277,0.41,0.339,26.3
"Fleming, Josh",676596,2023,"TB","SI","Sinker",0.4,1,334,44,98,0.244,0.465,0.358,20,13.3,21.7,0.29,0.503,0.38,53.4
"Moll, Sam",594580,2023,"CIN","SI","Sinker",0.6,2,365,35.6,97,0.258,0.36,0.315,14.5,17.5,26.6,0.229,0.345,0.278,38.4
"Olson, Reese",681857,2023,"DET","SI","Sinker",0.4,1,348,20,97,0.278,0.367,0.321,12.1,10.3,13.9,0.284,0.414,0.328,45
"Darvish, Yu",506433,2023,"SD","SI","Sinker",-0.4,-2,413,18.6,97,0.319,0.418,0.349,15.7,21.6,20.4,0.282,0.397,0.317,52.9
"López, Jorge",605347,2023,"BAL","SI","Sinker",-1.1,-4,326,33.7,95,0.305,0.5,0.383,11.3,7.4,12.3,0.29,0.443,0.358,53.2
"Lorenzen, Michael",547179,2023,"PHI","SI","Sinker",-1.1,-3,284,12,95,0.333,0.4,0.363,3.8,5.3,10,0.279,0.36,0.294,31.4
"Ramírez, Erasmo",541640,2023,"TB","SI","Sinker",-3.3,-9,283,29.4,95,0.379,0.609,0.452,11.2,9.5,12.3,0.362,0.61,0.421,52.5
"Williams, Trevor",592866,2023,"WSH","SI","Sinker",0.4,1,383,14.6,94,0.325,0.458,0.377,18.8,12.8,18.5,0.288,0.483,0.36,39.7
"Jacques, Joe",682175,2023,"BOS","SI","Sinker",-1.5,-4,276,63.3,94,0.286,0.393,0.373,12,16,19.7,0.232,0.327,0.288,44.3
"Alvarado, José",621237,2023,"PHI","SI","Sinker",1.3,6,436,58.8,93,0.21,0.333,0.299,24.6,24.7,20.5,0.246,0.36,0.312,42.4
"Junis, Jakob",596001,2023,"SF","SI","Sinker",-2.5,-9,368,26.5,93,0.418,0.696,0.502,14,16.1,16,0.298,0.45,0.37,44.6
"Cordero, Jimmy",622772,2023,"NYY","SI","Sinker",1.3,5,360,70.3,92,0.232,0.354,0.311,18.1,18.5,22.4,0.273,0.396,0.332,38.5
"Greinke, Zack",425844,2023,"KC","SI","Sinker",-0.6,-2,349,15.7,92,0.333,0.609,0.436,8.1,14.1,16.7,0.335,0.568,0.399,54.1
"Pérez, Cionel",672335,2023,"BAL","SI","Sinker",-1.2,-4,325,37.1,91,0.291,0.316,0.367,19.9,12.1,18.3,0.247,0.295,0.297,42.6
"Hill, Tim",657612,2023,"SD","SI","Sinker",-2.5,-8,301,42,89,0.366,0.476,0.407,10.9,6.7,11.3,0.302,0.409,0.335,42.9
"Saucedo, Tayler",642048,2023,"SEA","SI","Sinker",1.5,5,315,39.9,89,0.236,0.278,0.312,17.5,10.1,18,0.272,0.354,0.344,41.5
"López, Pablo",641154,2023,"MIN","SI","Sinker",1.9,6,320,10.6,89,0.278,0.342,0.309,12.6,6.7,17.6,0.27,0.374,0.314,28
"Hartwig, Grant",701643,2023,"NYM","SI","Sinker",-1,-3,299,46.8,89,0.288,0.411,0.394,12.8,14.6,14.1,0.259,0.358,0.343,36.7
"King, John",667463,2023,"STL","SI","Sinker",1,3,286,54.3,88,0.316,0.405,0.352,14.5,9.1,14.5,0.307,0.427,0.352,38.9
"Suter, Brent",608718,2023,"COL","SI","Sinker",-1.2,-4,343,30.4,88,0.342,0.443,0.394,13.7,17,15.2,0.266,0.347,0.311,31.3
"Chargois, JT",608638,2023,"MIA","SI","Sinker",1.3,5,359,51.1,87,0.25,0.421,0.338,9.6,11.5,18.5,0.267,0.435,0.346,47.8
"Hjelle, Sean",663546,2023,"SF","SI","Sinker",-2.4,-7,274,53.1,87,0.342,0.513,0.4,11,20.7,27.3,0.288,0.447,0.352,41.7
"Milner, Hoby",571948,2023,"MIL","SI","Sinker",-0.1,0,305,29.7,86,0.27,0.5,0.373,13.5,14,16.7,0.266,0.491,0.363,34.4
"Young, Alex",622065,2023,"CIN","SI","Sinker",-1.5,-5,321,36.6,86,0.308,0.513,0.409,12.9,3.5,6.7,0.338,0.516,0.396,50.7
"Rodriguez, Eduardo",593958,2023,"DET","SI","Sinker",0.1,0,220,9,86,0.165,0.228,0.208,13.5,39.5,19.7,0.197,0.284,0.241,37
"Covey, Dylan",592229,2023,"PHI","SI","Sinker",-0.4,-1,302,41.1,84,0.296,0.437,0.392,14.9,17.9,21.4,0.298,0.42,0.369,46.4
"Uribe, Abner",682842,2023,"MIL","SI","Sinker",1.4,5,316,61,84,0.179,0.209,0.295,24,21.4,29.5,0.257,0.371,0.355,44
"Wacha, Michael",608379,2023,"SD","SI","Sinker",-0.3,-1,293,13.2,84,0.253,0.456,0.339,11.1,15.5,13.7,0.307,0.516,0.369,37.9
"Gott, Trevor",641627,2023,"NYM","SI","Sinker",-0.7,-2,273,27.9,84,0.268,0.31,0.342,10.8,14.3,21.4,0.25,0.316,0.31,33.3
"Priester, Quinn",682990,2023,"PIT","SI","Sinker",1.5,4,292,33.7,82,0.261,0.406,0.363,11.2,8.5,15.6,0.317,0.429,0.381,54.8
"Bard, Daniel",453268,2023,"COL","SI","Sinker",0.7,2,349,37.4,80,0.188,0.234,0.299,15.2,17.5,21.9,0.204,0.256,0.299,26
"Rogers, Taylor",573124,2023,"SF","SI","Sinker",1.6,6,346,41.5,79,0.254,0.296,0.289,13.7,31.6,25,0.24,0.313,0.286,63
"Peralta, Wandy",593974,2023,"NYY","SI","Sinker",1.2,4,327,37.2,78,0.212,0.242,0.273,16.9,10.3,14.5,0.26,0.332,0.32,33.9
"Wesneski, Hayden",669713,2023,"CHC","SI","Sinker",-1.1,-3,279,18.9,78,0.273,0.545,0.421,14.5,6.4,11.6,0.281,0.481,0.374,39.7
"González, Victor",624647,2023,"LAD","SI","Sinker",0.5,2,325,63.7,77,0.258,0.348,0.318,18.8,11.7,17.3,0.244,0.322,0.302,27.6
"Bielak, Brandon",656232,2023,"HOU","SI","Sinker",-0.9,-3,299,21.5,76,0.338,0.477,0.43,13.5,3.9,8.1,0.284,0.39,0.346,47.6
"Davis, Noah",663562,2023,"COL","SI","Sinker",-3.4,-10,303,50.4,75,0.4,0.6,0.468,11.5,12,12,0.303,0.428,0.365,41.1
"Carasiti, Matt",571539,2023,"COL","SI","Sinker",-1.4,-4,263,64,74,0.274,0.403,0.36,15.3,10.8,15.4,0.276,0.417,0.374,38.2
"Taillon, Jameson",592791,2023,"CHC","SI","Sinker",-0.3,-1,259,10.2,74,0.296,0.394,0.321,12.6,14.9,24.4,0.303,0.382,0.307,36.1
"Thompson, Ryan",657044,2023,"AZ","SI","Sinker",1.9,5,267,60.1,73,0.239,0.358,0.288,10.4,9.6,17.9,0.223,0.366,0.282,36.1
"Medina, Luis",665622,2023,"OAK","SI","Sinker",-1,-3,277,14.2,73,0.313,0.406,0.38,14.1,9.6,14,0.304,0.397,0.355,36.8
"Domínguez, Seranthony",622554,2023,"PHI","SI","Sinker",0.5,1,253,29.5,73,0.313,0.422,0.383,11.9,5.5,9.1,0.316,0.515,0.395,37.7
"Leiter Jr., Mark",643410,2023,"CHC","SI","Sinker",-0.3,-1,297,28.1,73,0.283,0.517,0.396,16,5.5,17.4,0.301,0.502,0.394,37.9
"Hernández, Jonathan",642546,2023,"TEX","SI","Sinker",-4,-10,257,46.5,72,0.35,0.6,0.434,13.6,15.3,18.6,0.32,0.62,0.443,51
"Doval, Camilo",666808,2023,"SF","SI","Sinker",-0.4,-1,341,30,72,0.303,0.364,0.349,13.4,4.2,6.5,0.33,0.432,0.353,53.1
"Chapman, Aroldis",547973,2023,"TEX","SI","Sinker",3.3,5,164,16.3,72,0.097,0.153,0.108,43.3,73.6,37.3,0.112,0.19,0.128,63.2
"Mantiply, Joe",573009,2023,"AZ","SI","Sinker",-1.4,-3,233,40.8,70,0.308,0.615,0.41,12.5,7.1,16.7,0.314,0.559,0.392,40
"Lange, Alex",656638,2023,"DET","SI","Sinker",-1,-3,300,26.2,70,0.226,0.434,0.384,12.1,10,19.4,0.308,0.48,0.421,53.2
"Armstrong, Shawn",542888,2023,"TB","SI","Sinker",1,3,272,34.1,69,0.213,0.262,0.282,20.4,14.5,17.5,0.277,0.384,0.321,34.6
"Ramirez, Nick",598286,2023,"NYY","SI","Sinker",1.4,4,268,40.7,69,0.25,0.359,0.29,15.3,14.5,15.6,0.275,0.409,0.318,41.8
"La Sorsa, Joe",686747,2023,"WSH","SI","Sinker",-1.5,-4,270,50,68,0.379,0.517,0.443,12.7,10.3,11.7,0.375,0.499,0.427,43.1
"Liberatore, Matthew",669461,2023,"STL","SI","Sinker",0.9,2,196,18.5,67,0.208,0.302,0.326,9.8,14.9,17.5,0.272,0.475,0.387,51.1
"Ward, Thaddeus",663658,2023,"WSH","SI","Sinker",-0.3,-1,255,37.4,67,0.25,0.313,0.389,14.7,11.9,19,0.235,0.357,0.379,42.5
"Woodruff, Brandon",605540,2023,"MIL","SI","Sinker",3.7,8,229,22,66,0.193,0.281,0.269,12.4,9.1,13,0.252,0.364,0.31,45.3
"Machado, Andrés",600921,2023,"WSH","SI","Sinker",-1.8,-4,231,29.8,66,0.359,0.688,0.44,19.5,12.1,25,0.333,0.636,0.406,38.6
"Strahm, Matt",621381,2023,"PHI","SI","Sinker",0.4,1,256,18.7,66,0.344,0.459,0.367,15.6,16.7,20.4,0.324,0.428,0.35,39.2
"Kluber, Corey",446372,2023,"BOS","SI","Sinker",-3.4,-9,260,26.3,66,0.404,0.86,0.565,10.1,9.1,9.5,0.339,0.703,0.471,54.9
"Bleier, Richard",542947,2023,"BOS","SI","Sinker",-1.7,-3,191,41.9,65,0.305,0.458,0.367,15.5,9.2,15,0.306,0.505,0.367,50.9
"Payamps, Joel",606303,2023,"MIL","SI","Sinker",1.2,3,248,22.1,65,0.322,0.542,0.396,17.1,7.7,16.1,0.34,0.557,0.404,32.7
"Sandoval, Patrick",663776,2023,"LAA","SI","Sinker",0.6,2,290,11.1,65,0.269,0.327,0.367,12.9,7.7,11.1,0.277,0.343,0.343,37.5
"Almonte, Yency",622075,2023,"LAD","SI","Sinker",-1.4,-3,212,26.5,65,0.294,0.392,0.406,11.8,4.6,15.8,0.31,0.4,0.393,27.1
"Ureña, José",570632,2023,"CWS","SI","Sinker",-1.4,-3,222,28.8,65,0.339,0.589,0.452,17.1,4.6,6.8,0.323,0.509,0.402,35.8
"De Los Santos, Yerry",660787,2023,"PIT","SI","Sinker",1.5,4,244,61.5,64,0.167,0.241,0.278,12.3,17.2,18.3,0.195,0.336,0.287,31.1
"Keuchel, Dallas",572971,2023,"MIN","SI","Sinker",0.8,2,228,34.7,64,0.245,0.367,0.366,8.4,9.4,12.2,0.312,0.423,0.406,39.5
"Schreiber, John",670167,2023,"BOS","SI","Sinker",0.5,1,210,25.5,63,0.278,0.519,0.395,20.6,20.6,28.9,0.271,0.477,0.372,48.8
"Burnes, Corbin",669203,2023,"MIL","SI","Sinker",-2.6,-6,236,7.7,61,0.291,0.564,0.41,12.9,11.5,13.2,0.279,0.442,0.346,52.1
"May, Dustin",669160,2023,"LAD","SI","Sinker",3.6,9,246,33.4,61,0.161,0.25,0.22,12.5,13.1,21.1,0.232,0.332,0.278,43.8
"Kuhl, Chad",641771,2023,"WSH","SI","Sinker",-4.5,-12,272,35.3,57,0.459,0.703,0.544,17,5.3,6.3,0.486,0.97,0.631,75.7
"Holton, Tyler",663947,2023,"DET","SI","Sinker",4.1,6,146,12.2,56,0.17,0.189,0.188,8.6,8.9,17.2,0.221,0.27,0.238,16.7
"Irvin, Cole",608344,2023,"BAL","SI","Sinker",1.1,3,264,20.7,56,0.28,0.36,0.347,19.5,25,23,0.291,0.514,0.381,38.9
"Hamilton, Ian",641656,2023,"NYY","SI","Sinker",-1,-2,228,23.3,56,0.378,0.422,0.439,12.6,5.4,14.3,0.321,0.372,0.38,47.6
"Alzolay, Adbert",640470,2023,"CHC","SI","Sinker",2.3,4,185,19.2,56,0.184,0.204,0.246,8.6,16.1,16.4,0.265,0.33,0.304,36.6
"Cisnero, José",542585,2023,"DET","SI","Sinker",-3,-6,209,21.2,56,0.438,0.563,0.459,9.8,5.4,20,0.327,0.455,0.376,51.1
